codigo,nombre,descripcion,unidad,categoria,imagen,ubicacion_bio,cantidad_bio,ubicacion_agr,cantidad_agr,mrp
300000010775,VALVULA  BRAY 20'' SERIE 30,VALVULA  BRAY 20'' SERIE 30,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010775.png,ALP-3-H-P,0, , ,
300000010776,ASIENTO.20''.EPDM.VALVE BRAY.SERIE 30,ASIENTO.20''.EPDM.VALVE BRAY.SERIE 30,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010776.png,CLI-1-I-4,2, , ,
300000010777,VALVULA BRAY  30'' SERIE 32,VALVULA BRAY  30'' SERIE 32,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010777.png,SHELTER,1, , ,
300000010778,ASIENTO.30''.EPDM.VALVE BRAY.SERIE 32,ASIENTO.30''.EPDM.VALVE BRAY.SERIE 32,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010778.png,ALP-3-E-4,2, , ,
300000010780,VALVULA MARIPOSA 10'' S22,VALVULA MARIPOSA 10'' S22,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010780.png,,0, , ,
300000010781,ASIENTO   VALVULA S22 DE 10'',ASIENTO   VALVULA S22 DE 10'',UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010781.png,ALP-3-G-4,0, , ,
300000010782,VALVULA BRAY 10'' SERIE 30,VALVULA BRAY 10'' SERIE 30,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010782.png,SHELTER,8, , ,
300000010783,VALVULA 10'' SERIE 30,VALVULA 10'' SERIE 30,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010783.png,SHELTER,1, , ,
300000010784,ASIENTO.10''.EPDM.VALVE BRAY.SERIE 30,ASIENTO.10''.EPDM.VALVE BRAY.SERIE 30,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010784.png,CLI-1-I-4,1, , ,
300000010786,VALVE.BUTTERFLY.12''.150#.PTFE.S.22.BRAY,VALVE.BUTTERFLY.12''.150#.PTFE.S.22.BRAY,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010786.png,ALP-3-F-P,0, , ,
300000010787,ASIENTO.12''.EPDM.VALVE BRAY.SERIE 22,ASIENTO.12''.EPDM.VALVE BRAY.SERIE 22,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010787.png,CLI-1-I-4,1, , ,
300000010788,VALVULA BRAY 36'' SERIE 41 WCB,VALVULA BRAY 36'' SERIE 41 WCB,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010788.png,ALP-3-C-P,1, , ,
300000010789,KIT.GASKET+ASIENTO RPTFE.VALVE.36''.S.41,KIT.GASKET+ASIENTO RPTFE.VALVE.36''.S.41,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010789.png,ALP-3-E-4,1, , ,
300000010793,ASIENTO.14''.PTFE.VALVE BRAY.SERIE 22,ASIENTO.14''.PTFE.VALVE BRAY.SERIE 22,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010793.png,CLI-3-C-3,0, , ,
300000010795,VALVULA BRAY 2'' MODELO  F15,VALVULA BRAY 2'' MODELO  F15,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010795.png,ALP-3-H-1,0, , ,
300000010796,KIT.GASKET+ASIENTO TFM 1600.VALVE.2''.F15,KIT.GASKET+ASIENTO TFM 1600.VALVE.2''.F15,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010796.png,CLI-1-D-1,0, , ,
300000010799,ASIENTO PTFE VALVULA BRAY  3 ''  SEIRE 22,ASIENTO PTFE VALVULA BRAY  3 ''  SEIRE 22,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010799.png,ALP-2-D-1,0, , ,
300000010801,VALVULA BRAY 3'' SERIE 30,VALVULA BRAY 3'' SERIE 30,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010801.png,ALP-3-H-4,0, , ,
300000010802,ASIENTO.3''.EPDM.VALVE BRAY.SERIE 30,ASIENTO.3''.EPDM.VALVE BRAY.SERIE 30,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010802.png,CLI-1-I-4,4, , ,
300000010804,BOMBA AUXILIAR DE COMBUSTIBLE  RE569926,BOMBA AUXILIAR DE COMBUSTIBLE  RE569926,UN,G-12 / Bombas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010804.png, , , ,0,
300000010805,TURBO CARGADOR RE519833,TURBO CARGADOR RE519833,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000010805.png, , , ,0,
300000010806,MODULO DO TRICONEX 3401S2 TRI-GP,MODULO DO TRICONEX 3401S2 TRI-GP,UN,G-16 / Materiales De Comunicaciones,https://ik.imagekit.io/7ypnvn8as/materiales/300000010806.png,CLI-1-B-2,1, , ,
300000010807,MODULO DI TRICONEX 3301S2 TRI-GP,MODULO DI TRICONEX 3301S2 TRI-GP,UN,G-16 / Materiales De Comunicaciones,https://ik.imagekit.io/7ypnvn8as/materiales/300000010807.png,CLI-1-B-2,1, , ,
300000010808,MODULO AO  TRICONEX 3481S2 TRI-GP,MODULO AO  TRICONEX 3481S2 TRI-GP,UN,G-16 / Materiales De Comunicaciones,https://ik.imagekit.io/7ypnvn8as/materiales/300000010808.png,CLI-1-B-2,1, , ,
300000010809,KIT MODULO AI+BP+MTL TRICONEX 3351S2,KIT MODULO AI+BP+MTL TRICONEX 3351S2,UN,G-16 / Materiales De Comunicaciones,https://ik.imagekit.io/7ypnvn8as/materiales/300000010809.png,CLI-1-B-2,1, , ,
300000010810,MODULO COMUNICACIÓN TRICONEX CM 3201S2,MODULO COMUNICACIÓN TRICONEX CM 3201S2,UN,G-16 / Materiales De Comunicaciones,https://ik.imagekit.io/7ypnvn8as/materiales/300000010810.png,CLI-1-B-2,2, , ,
300000010811,MODULO PROCESADOR TRICONEX MP3101S2,MODULO PROCESADOR TRICONEX MP3101S2,UN,G-16 / Materiales De Comunicaciones,https://ik.imagekit.io/7ypnvn8as/materiales/300000010811.png,CLI-1-B-2,1, , ,
300000010815,VARIADOR FRECUENCIA FC200 30 KW 480VAC,VARIADOR FRECUENCIA FC200 30 KW 480VAC,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010815.png,,0, , ,
300000010816,VARIADOR FRECUENCIA FC200 11 KW 480VAC,VARIADOR FRECUENCIA FC200 11 KW 480VAC,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010816.png,CLI-1-H-P,0, , ,
300000010817,VARIADOR FRECUENCIA FC200 55 KW 460VAC,VARIADOR FRECUENCIA FC200 55 KW 460VAC,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010817.png,CLI-1-A-P,0, , ,
300000010820,CONVERSOR DE CORRIENTE A PRESION,CONVERSOR DE CORRIENTE A PRESION,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010820.png,CLI-1-H-1,0, , ,
300000010821,EJE PASADOR PARA SOPORTAR BRAZOS TAPADOR,EJE PASADOR PARA SOPORTAR BRAZOS TAPADOR,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010821.png, , , ,0,
300000010822,CONJUNTO SOPORTE CPTO REFLECTOR SEMBRADO,CONJUNTO SOPORTE CPTO REFLECTOR SEMBRADO,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010822.png, , , ,0,
300000010823,TAPÓN DE LLENADO RE535560/RE500005 JD,TAPÓN DE LLENADO RE535560/RE500005 JD,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010823.png, , ,C302C11*,0,
300000010824,CORTA CIRCUITO IMCX DE 38KV. 100 AMPERIO,CORTA CIRCUITO IMCX DE 38KV. 100 AMPERIO,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010824.png,,0, , ,
300000010825,JUEGO DE GOMAS EPDM SB-210705,JUEGO DE GOMAS EPDM SB-210705,UN,G-22 / Herramienta,https://ik.imagekit.io/7ypnvn8as/materiales/300000010825.png,ALP-1-I-1,0, , ,
300000010826,JUEGO DE GOMAS EPDM SB-210801,JUEGO DE GOMAS EPDM SB-210801,UN,G-22 / Herramienta,https://ik.imagekit.io/7ypnvn8as/materiales/300000010826.png,ALP-1-I-1,0, , ,
300000010827,MOTOR HIDRAULICO VOLTEADORA,MOTOR HIDRAULICO VOLTEADORA,UN,G-13 / Motores Y Reductores ,https://ik.imagekit.io/7ypnvn8as/materiales/300000010827.png,ALP-5-H-2,0, ,0,
300000010828,KIT REPARACION AR3AOTTTC19AV01,KIT REPARACION AR3AOTTTC19AV01,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010828.png,ALP-5-E-1,1, , ,
300000010829,KIT DE REPARCION AR3AOTTCT28AV01,KIT DE REPARCION AR3AOTTCT28AV01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010829.png,ALP-5-E-1,0, , ,
300000010830,KIT REPARACION AR3AOTTTC11AV01-A,KIT REPARACION AR3AOTTTC11AV01-A,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010830.png,ALP-5-D-3,0, , ,
300000010831,KIT REPARACION AESSEAL AR3AOTTTC13AV01,KIT REPARACION AESSEAL AR3AOTTTC13AV01,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010831.png,ALP-3-F-P,0, , ,
300000010832,KIT REPARACION AR3AOSSZC17V02-A,KIT REPARACION AR3AOSSZC17V02-A,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010832.png,ALP-5-E-1,1, , ,
300000010833,KIT REPARCION AR3AOTTTC17AV01-A,KIT REPARCION AR3AOTTTC17AV01-A,UN,G-5 / Sellos y empaquetadu,https://ik.imagekit.io/7ypnvn8as/materiales/300000010833.png,ALP-5-E-1,0, , ,
300000010834,SELLO MECÁNI D. CARTUC-DOBLE ANSI 2.375'',SELLO MECÁNI D. CARTUC-DOBLE ANSI 2.375'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010834.png,ALP-5-E-1,0, , ,
300000010835,KIT REPARACION AESSEAL AR3AOTTTC20AV01-A,KIT REPARACION AESSEAL AR3AOTTTC20AV01-A,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010835.png,ALP-5-E-1,1, , ,
300000010836,KIT REPARACION AESSEAL AR3AOTTTC20A01-A,KIT REPARACION AESSEAL AR3AOTTTC20A01-A,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010836.png,ALP-5-E-1,0, , ,
300000010838,SELLO MECÁNICO D. CARTUCHO-DOBLE Ø 35,SELLO MECÁNICO D. CARTUCHO-DOBLE Ø 35,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010838.png,ALP-5-E-1,0, , ,
300000010839,KIT REPARACIO AR3AWTTTC0035K901P,KIT REPARACIO AR3AWTTTC0035K901P,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010839.png,ALP-5-E-1,0, , ,
300000010840,SELLO MECANICO 3AWTTTC0060A01,SELLO MECANICO 3AWTTTC0060A01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010840.png,ALP-5-E-1,1, , ,
300000010842,SELLO MECÁNICO D. CARTUCHO-DOBLE Ø 1.750,SELLO MECÁNICO D. CARTUCHO-DOBLE Ø 1.750,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010842.png,ALP-5-E-2,1, , ,
300000010843,SELLO MECÁNIC CARTUC-DOBLE ANSI Ø 2.500'',SELLO MECÁNIC CARTUC-DOBLE ANSI Ø 2.500'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010843.png,ALP-5-E-1,2, , ,
300000010844,SELLO MECANICO CARTUCHO-SENCILLO Ø 2.750,SELLO MECANICO CARTUCHO-SENCILLO Ø 2.750,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010844.png,ALP-1-A-3,0, , ,
300000010845,SELLO MECANICO CARTUCHO-SENCILLO Ø 35,SELLO MECANICO CARTUCHO-SENCILLO Ø 35,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010845.png,ALP-5-E-1,0, , ,
300000010846,SELLO MECANICO CARTUCHO-SENCILLO Ø 35,SELLO MECANICO CARTUCHO-SENCILLO Ø 35,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010846.png,ALP-5-E-2,0, , ,
300000010847,SELLO MECANICO CARTUCHO-SENCILLO Ø 40,SELLO MECANICO CARTUCHO-SENCILLO Ø 40,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010847.png,ALP-5-E-2,1, , ,
300000010848,SELLO MECANICO CARTUCHO-SENCILLO Ø 25,SELLO MECANICO CARTUCHO-SENCILLO Ø 25,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010848.png,ALP-5-E-1,2, , ,
300000010849,SELLO MECANICO 3AVSS0030V01,SELLO MECANICO 3AVSS0030V01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010849.png,ALP-5-E-2,0, , ,
300000010850,SELLO MECANICO CARTUCHO-SENCILLO Ø 30,SELLO MECANICO CARTUCHO-SENCILLO Ø 30,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010850.png,ALP-3-E-1,0, , ,
300000010851,SELLO MECÁNICO S. CARTUCHO-SENCILLO Ø 35,SELLO MECÁNICO S. CARTUCHO-SENCILLO Ø 35,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010851.png,ALP-5-D-2,0, , ,
300000010852,SELLO MECANICO CARTUCHO-SENCILLO Ø 40,SELLO MECANICO CARTUCHO-SENCILLO Ø 40,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010852.png,ALP-5-E-2,0, , ,
300000010853,SELLO MECANICO CARTUCHO-SENCILLO Ø 40,SELLO MECANICO CARTUCHO-SENCILLO Ø 40,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010853.png,ALP-5-E-1,0, , ,
300000010854,SELLO MECANICO 3AVTT0040V01,SELLO MECANICO 3AVTT0040V01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010854.png,ALP-3-E-1,0, , ,
300000010855,SELLO MECANICO CARTUCHO-SENCILLO Ø 45,SELLO MECANICO CARTUCHO-SENCILLO Ø 45,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010855.png,ALP-5-E-1,1, , ,
300000010856,SELLO MECANICO CARTUCHO-SENCILLO Ø 50,SELLO MECANICO CARTUCHO-SENCILLO Ø 50,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010856.png,ALP-5-E-1,1, , ,
300000010857,SELLO MECANICO CARTUCHO-SENCILLO Ø 50,SELLO MECANICO CARTUCHO-SENCILLO Ø 50,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010857.png,ALP-5-E-2,0, , ,
300000010859,SELLO MECANICO CARTUCHO-SENCILLO Ø 60,SELLO MECANICO CARTUCHO-SENCILLO Ø 60,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010859.png,ALP-5-E-1,0, , ,
300000010860,SELLO MECANICO CARTUC-SENCIL ANSI 1.375'',SELLO MECANICO CARTUC-SENCIL ANSI 1.375'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010860.png,ALP-5-E-2,1, , ,
300000010861,SELLO MECANICO CARTUCHO-SENCILLO ANSI 1.,SELLO MECANICO CARTUCHO-SENCILLO ANSI 1.,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010861.png,ALP-5-E-1,2, , ,
300000010862,KIT DE REPARACION  AR3AVSS14A01-A,KIT DE REPARACION  AR3AVSS14A01-A,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010862.png,ALP-5-E-1,0, , ,
300000010863,SELLO MECANICO CARTUC-SENCIL ANSI Ø 2.50,SELLO MECANICO CARTUC-SENCIL ANSI Ø 2.50,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010863.png,ALP-5-E-1,1, , ,
300000010864,KIT DE REPARACION AESSEAL ARBCT13A01,KIT DE REPARACION AESSEAL ARBCT13A01,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010864.png,ALP-5-E-1,1, , ,
300000010865,KIT DE REPARACION ARBTT16A01,KIT DE REPARACION ARBTT16A01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010865.png,ALP-5-E-1,0, , ,
300000010866,SELLO MECANICO CARTUCHO-SENCILL Ø 2.000'',SELLO MECANICO CARTUCHO-SENCILL Ø 2.000'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010866.png,ALP-5-E-2,0, , ,
300000010867,SELLO MECÁNICO S. CARTUCHO-SENCILLO Ø 2.,SELLO MECÁNICO S. CARTUCHO-SENCILLO Ø 2.,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010867.png,ALP-5-E-1,1, , ,
300000010868,KIT DE REPARACION AESSEAL ARBTT19V01,KIT DE REPARACION AESSEAL ARBTT19V01,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010868.png,ALP-5-D-3,0, , ,
300000010869,KIT DE REPARACION AESSEAL ARBCT28AV01,KIT DE REPARACION AESSEAL ARBCT28AV01,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010869.png,ALP-5-E-2,0, , ,
300000010870,KIT DE REPARACION AESSEAL ARBTT0045V01,KIT DE REPARACION AESSEAL ARBTT0045V01,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010870.png,ALP-5-E-1,3, , ,
300000010871,SELLO MECANICO CARTUCH-SENCILLO Ø 6.000'',SELLO MECANICO CARTUCH-SENCILLO Ø 6.000'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010871.png,ALP-5-E-1,2, , ,
300000010872,SELLO MECANICO CARTUC-SENCIL ANSI 1.375'',SELLO MECANICO CARTUC-SENCIL ANSI 1.375'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010872.png,ALP-5-E-1,1, , ,
300000010873,SELLO MECANICO CARTUC-SENCIL ANSI 1.375'',SELLO MECANICO CARTUC-SENCIL ANSI 1.375'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010873.png,ALP-5-O-1,0, , ,
300000010874,KIT DE REPACION ARBTT11A01-A,KIT DE REPACION ARBTT11A01-A,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010874.png,ALP-5-E-1,0, , ,
300000010875,KIT DE REPARACION ARBCT17A01-A,KIT DE REPARACION ARBCT17A01-A,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010875.png,ALP-5-E-1,1, , ,
300000010876,SELLO MECANI S.CARTUC-SENCIL ANSI 2.125'',SELLO MECANI S.CARTUC-SENCIL ANSI 2.125'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010876.png,ALP-5-E-1,2, , ,
300000010877,KIT DE REPARACION AR4ARTTCT16A01,KIT DE REPARACION AR4ARTTCT16A01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010877.png,ALP-5-D-3,0, , ,
300000010878,SELLO MECÁNICO D. CARTUCHO-DOBLE Ø 40,SELLO MECÁNICO D. CARTUCHO-DOBLE Ø 40,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010878.png,ALP-5-D-3,0, , ,
300000010879,SELLO MECANIC AESSEAL N-B092SSU-DDY1-085,SELLO MECANIC AESSEAL N-B092SSU-DDY1-085,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010879.png,ALP-5-D-2,0, , ,
300000010881,SELLO MECANICO AESSEAL N-B092U-DDZ1-0320,SELLO MECANICO AESSEAL N-B092U-DDZ1-0320,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010881.png,ALP-5-D-2,0, , ,
300000010883,SELLO MECANICO CS-COMPONENT-SENCILL Ø 40,SELLO MECANICO CS-COMPONENT-SENCILL Ø 40,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010883.png,ALP-5-E-1,0, , ,
300000010884,SELLO MECANICO AESSEAL N-B092U-DDY1-0450,SELLO MECANICO AESSEAL N-B092U-DDY1-0450,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010884.png,ALP-1-A-4,0, , ,
300000010885,SELLO MECANICO CS-COMPONENT-SENCILL Ø 55,SELLO MECANICO CS-COMPONENT-SENCILL Ø 55,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010885.png,ALP-5-E-2,2, , ,
300000010886,SELLO MECANICO CS-COMPONENT-SENCILL Ø 60,SELLO MECANICO CS-COMPONENT-SENCILL Ø 60,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010886.png,ALP-5-E-2,1, , ,
300000010887,SELLO MECANICO CS-COMPONENT-SENCILL Ø 60,SELLO MECANICO CS-COMPONENT-SENCILL Ø 60,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010887.png,ALP-5-E-1,0, , ,
300000010888,SELLO MECANICO CS-COMPONENT-SENCILL Ø 55,SELLO MECANICO CS-COMPONENT-SENCILL Ø 55,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010888.png,ALP-5-E-2,1, , ,
300000010889,SELLO MECANICO CS-COMPONENT-SENCILL Ø 25,SELLO MECANICO CS-COMPONENT-SENCILL Ø 25,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010889.png,ALP-5-E-2,4, , ,
300000010890,SELLO MECANICO CS-COMPONENT-SENCILL Ø 12,SELLO MECANICO CS-COMPONENT-SENCILL Ø 12,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010890.png,ALP-5-E-2,3, , ,
300000010891,SELLO MECANI CS-COMPONENT-SENCI Ø 0.625'',SELLO MECANI CS-COMPONENT-SENCI Ø 0.625'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010891.png,ALP-5-E-2,2, , ,
300000010892,SELLO MECANI CS-COMPONEN-SENCIL Ø 0.625'',SELLO MECANI CS-COMPONEN-SENCIL Ø 0.625'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010892.png,ALP-5-E-2,2, , ,
300000010893,SELLO MECANI CS-COMPONEN-SENCIL Ø 1.500'',SELLO MECANI CS-COMPONEN-SENCIL Ø 1.500'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010893.png,ALP-5-E-2,2, , ,
300000010894,SELLOS N-P04U-DDZ1-0381(1.500/0317(1.250,SELLOS N-P04U-DDZ1-0381(1.500/0317(1.250,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010894.png,ALP-1-A-4,0, , ,
300000010895,SELLO MECANICO CS-COMPONENT-SENCILL Ø 35,SELLO MECANICO CS-COMPONENT-SENCILL Ø 35,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010895.png,ALP-5-E-2,0, , ,
300000010897,KIT DE REPARACION AR1AMTC11A01,KIT DE REPARACION AR1AMTC11A01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010897.png,ALP-5-E-1,1, , ,
300000010898,KIT DE REPARACION AESSEAL AR1AMTB17A01,KIT DE REPARACION AESSEAL AR1AMTB17A01,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010898.png,ALP-5-E-1,0, , ,
300000010899,KIT DE REPARACION  AR1AMTB19A01,KIT DE REPARACION  AR1AMTB19A01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010899.png,ALP-5-D-3,0, , ,
300000010902,KIT DE REPARACION AR1AMZS11E01,KIT DE REPARACION AR1AMZS11E01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010902.png,ALP-5-E-1,0, , ,
300000010903,SELLO MECANICO AESSEAL AZT04128CZV01,SELLO MECANICO AESSEAL AZT04128CZV01,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010903.png,ALP-4-E-1,2, , ,
300000010905,COJINETE AXIAL DELANTERO 53680103565,COJINETE AXIAL DELANTERO 53680103565,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010905.png, , ,C105E03*,11,
300000010906,VIDRIO TRASERO M2 106 COD 60111,VIDRIO TRASERO M2 106 COD 60111,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010906.png, , , ,0,
300000010907,FILTRO DE TRAMPA CL 120 CUMMINS M2 106,FILTRO DE TRAMPA CL 120 CUMMINS M2 106,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000010907.png, , , ,0,
300000010908,TANQUE DE AIRE PRINCIPAL M2 106,TANQUE DE AIRE PRINCIPAL M2 106,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010908.png, , , ,0,
300000010909,VENTANA TRASERA M2 REF: RA18-51490-000,VENTANA TRASERA M2 REF: RA18-51490-000,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010909.png, , , ,0,
300000010910,CAMARA DE AIRE SILLA M2  RBOS 6222084001,CAMARA DE AIRE SILLA M2  RBOS 6222084001,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010910.png, , , ,0,
300000010911,FILTRO AIRE PRIMARIO M2 112  RDN P607965,FILTRO AIRE PRIMARIO M2 112  RDN P607965,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000010911.png, , ,C202D21*,3,
300000010912,VALVULA CONTROL DE ALTURA SILLA CONDUCTO,VALVULA CONTROL DE ALTURA SILLA CONDUCTO,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/300000010912.png, , , ,0,
300000010926,POSICIONADOR VALMET ND9103HXT,POSICIONADOR VALMET ND9103HXT,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000010926.png,CLI-1-G-3,5, , ,
